AltTime,Altitiude
20.77,667.3642704840922
20.78,666.7371310697191
20.79,667.5351114911779
20.8,667.1090256010725
20.81,666.6122366169894
20.82,665.8594711676532
20.83,666.6318160338094
20.84,666.0858348765381
20.85,665.9874656431303
20.86,665.8685887777247
20.87,665.8729305306417
20.88,665.6723038547049
20.89,665.072765429265
20.9,665.1905853516713
20.91,665.18673954356
20.92,664.5354452657563
20.93,664.5180946194095
20.94,664.6480542932223
20.95,664.4602342537727
20.96,663.8636038446567
20.97,663.9935430567416
20.98,663.9626395841119
20.99,663.5670299054486
21.0,663.3848005810365
21.01,663.4293793949934
21.02,663.0812868224431
21.03,662.6919052995319
21.04,662.4235025734315
21.05,662.5060928007339
21.06,662.216528725449
21.07,662.722243493972
21.08,661.9695622471044
21.09,661.865201764324
21.1,661.8413080236647
21.11,661.6055564811287
21.12,660.9316722130848
21.13,661.4687792135804
21.14,660.7729747688384
21.15,660.8173377663387
21.16,660.9996088846414
21.17,660.4146850098748
21.18,660.3892306643788
21.19,660.639542852045
21.2,660.5623152887104
21.21,660.0546565896901
21.22,659.6481631929842
21.23,659.7849357658542
21.24,659.1391462909553
21.25,658.9293949759565
21.26,659.1239404925221
21.27,658.6554123779298
21.28,658.7394760957128
21.29,658.4976807425786
21.3,658.2479976047221
21.31,658.7528198655388
21.32,658.2110204226069
21.33,658.064048470109
21.34,658.4109400699707
21.35,657.7573523705879
21.36,657.3112009371013
21.37,657.4852621510258
21.38,656.760185675294
21.39,657.2700147710739
21.4,656.8322683921493
21.41,656.8650454855925
21.42,656.5512180928972
21.43,656.1559629519513
21.44,656.2683856098846
21.45,655.8390698712027
21.46,656.0800725689153
21.47,655.5497118044868
21.48,655.0473625909563
21.49,654.8918980020189
21.5,654.8813960729263
21.51,655.1780180318744
21.52,654.8077253348134
21.53,654.5488269718521
21.54,654.6870683500317
21.55,654.5957900990861
21.56,654.1060947433388
21.57,654.0652102687638
21.58,653.5792325683212
21.59,654.0188645192183
21.6,653.3920542691491
21.61,653.3436492254555
21.62,653.1225024473486
21.63,653.2186188030562
21.64,653.1487659520042
21.65,652.5364465872985
21.66,652.2967733216881
21.67,652.6558716936811
21.68,652.2064351323842
21.69,651.7279262373635
21.7,651.6378852617452
21.71,652.0707007957626
21.72,651.7648299842318
21.73,651.9070357819725
21.74,651.5124322884503
21.75,651.1340217595439
21.76,651.1257541831642
21.77,650.6127573589262
21.78,650.581253322665
21.79,650.1882668854232
21.8,650.1606907167513
21.81,650.0271482505125
21.82,650.0409325083635
21.83,649.3757099021022
21.84,649.4553756595682
21.85,649.4346512083752
21.86,649.2608893099342
21.87,648.9294596360392
21.88,648.9334871968696
21.89,648.7732494023198
21.9,648.4400927519215
21.91,648.127406466253
21.92,648.6837035378518
21.93,647.8944699216205
21.94,648.1709522641314
21.95,648.0058118622827
21.96,647.5406196235296
21.97,647.6509617525068
21.98,647.1137366650629
21.99,647.2790271529705
22.0,646.8606964224089
22.01,646.8008600411881
22.02,646.2775099800125
22.03,646.4033245375961
22.04,645.8284644929752
22.05,646.2962185277711
22.06,645.9597770164438
22.07,645.4360575907641
22.08,645.1292953041296
22.09,645.4323702113832
22.1,645.3712662850033
22.11,644.8777159896675
22.12,644.9061611283289
22.13,644.920023363087
22.14,644.7915721956441
22.15,644.2244743248381
22.16,644.1961177790294
22.17,643.8120801089606
22.18,643.6683976631874
22.19,643.7057175231238
22.2,643.4109761066267
22.21,643.5639311272283
22.22,643.3383643854335
22.23,642.7568110793395
22.24,643.0804075951883
22.25,642.6376223306836
22.26,642.5046082505226
22.27,642.395174086001
22.28,642.1741102224091
22.29,641.9988212182319
22.3,641.9429467068985
22.31,641.2012114206842
22.32,641.5540572974471
22.33,641.3605000926585
22.34,641.4429855145719
22.35,641.5031498677977
22.36,640.9493180349796
22.37,640.6773249777887
22.38,640.6399694553347
22.39,640.3700824503132
22.4,640.300056653794
22.41,640.0312214863353
22.42,640.0205002718794
22.43,639.5913243053222
22.44,639.1711711595982
22.45,639.4260363146562
22.46,639.4839390438767
22.47,639.0455117643658
22.48,639.2146033984961
22.49,638.6871143116158
22.5,638.7974817572297
22.51,638.5233515015311
22.52,638.3315459151496
22.53,638.3819143196673
22.54,637.3329705013437
22.55,637.3716956223645
22.56,637.7840157339749
22.57,637.3499996323008
22.58,637.0100799970115
22.59,637.1906532010615
22.6,636.5698255466923
22.61,636.6938213696052
22.62,636.3711418430003
22.63,636.908484538803
22.64,636.0332209535685
22.65,636.1769844447755
22.66,635.7956328854035
22.67,635.9921433733385
22.68,635.7193195602295
22.69,635.0105428997266
22.7,634.7707373609866
22.71,635.0741457270788
22.72,634.9008402433544
22.73,634.5015391052916
22.74,634.221976305372
22.75,635.1557476987206
22.76,633.8842707226124
22.77,634.2595373014382
22.78,634.0369807441092
22.79,633.79572523333
22.8,633.2554067522065
22.81,633.2923006391223
22.82,633.3130928651054
22.83,633.0553389721888
22.84,632.7748555612126
22.85,632.5510107503032
22.86,632.1291922531964
22.87,632.8140450343745
22.88,632.1816135311079
22.89,631.978283638132
22.9,631.7921169370055
22.91,631.4950064360615
22.92,631.6936811101201
22.93,631.2688386178601
22.94,630.8872559671915
22.95,631.3826734528217
22.96,631.1714006148201
22.97,631.1210695372253
22.98,631.1246512008623
22.99,630.280863059389
23.0,630.2407444478832
23.01,629.935181419616
23.02,629.6966613913023
23.03,629.864212081607
23.04,629.546532909564
23.05,629.4189873192837
23.06,629.026090782762
23.07,629.2631697280374
23.08,628.9338970021468
23.09,628.6506057155235
23.1,628.7422970967602
23.11,628.3064566275121
23.12,628.0335452139033
23.13,628.0855593204222
23.14,627.862378786309
23.15,628.180334540088
23.16,628.0380680674789
23.17,627.2374770398826
23.18,627.2461644687562
23.19,627.532569922318
23.2,626.2498267345932
23.21,626.5839314491112
23.22,626.9143891057471
23.23,626.7440975063264
23.24,626.1416567373544
23.25,626.245225906522
23.26,625.2678704275156
23.27,625.8750836135509
23.28,625.4145042207526
23.29,625.2872039737094
23.3,624.8861177023944
23.31,624.6507213880213
23.32,624.8420451039096
23.33,624.6105139916857
23.34,624.721353048986
23.35,624.6619218276313
23.36,623.9173222187846
23.37,624.3961579692344
23.38,624.213174966828
23.39,623.946189141201
23.4,623.7006105903698
23.41,623.2659550195555
23.42,623.368446662592
23.43,623.0368751272011
23.44,623.2340184250295
23.45,622.2504274666474
23.46,622.8490720396554
23.47,622.6137199660818
23.48,622.1597560515077
23.49,622.2754882746318
23.5,621.6901727314779
23.51,621.9079141810803
23.52,621.6915584285364
23.53,621.7386725363775
23.54,621.3325818149852
23.55,621.3761481115257
23.56,621.4893236212989
23.57,620.3875663709069
23.58,620.2894648031697
23.59,620.3696008979373
23.6,620.0142770000917
23.61,620.4000702804734
23.62,619.9015521565505
23.63,619.8736975861941
23.64,619.4987145411924
23.65,619.5555094719598
23.66,619.4666995394149
23.67,619.0737302448911
23.68,618.8979895068697
23.69,619.0163594688835
23.7,618.3730123103448
23.71,618.3700682317069
23.72,618.376695757163
23.73,618.1568824985766
23.74,617.9331671919881
23.75,618.0897917180629
23.76,617.7557680708279
23.77,617.175054369858
23.78,617.3451210387647
23.79,617.4862674517464
23.8,617.1359755078095
23.81,616.7020180870934
23.82,617.1559197334677
23.83,616.4915680427887
23.84,616.4294208039712
23.85,615.8466749598455
23.86,615.6374521295672
23.87,615.6336682313452
23.88,615.4449279146147
23.89,615.1899182614636
23.9,615.0788936225644
23.91,615.2420585004097
23.92,614.7476589246007
23.93,614.6592172430162
23.94,614.7914400809127
23.95,614.5657523554423
23.96,614.2977555148891
23.97,614.3252123398538
23.98,614.1422776421714
23.99,613.6009275254188
24.0,613.375415993144
24.01,613.5663505775179
24.02,613.3658168034378
24.03,613.0902718159984
24.04,613.3488367144633
24.05,612.7081789910412
24.06,612.3450469475918
24.07,612.7801229921521
24.08,611.7776157710975
24.09,611.9308683763545
24.1,611.8372355298973
24.11,611.9112184405577
24.12,611.6497577148268
24.13,611.9190402271793
24.14,611.1446015427442
24.15,611.1287812275905
24.16,611.6108455503511
24.17,610.6565575315011
24.18,610.1617898144108
24.19,610.6733970887768
24.2,610.3870095841477
24.21,610.256843927261
24.22,609.8768882223208
24.23,609.5560481804774
24.24,609.8022252858012
24.25,609.2561241194669
24.26,609.1067557319449
24.27,609.5233590217304
24.28,608.9532010488017
24.29,609.0721132840173
24.3,608.5612842764903
24.31,608.5130846179873
24.32,608.2785491627768
24.33,608.3049810410706
24.34,608.1776341885991
24.35,607.873318282484
24.36,607.6996850794208
24.37,607.8515739451253
24.38,607.5977697178312
24.39,606.936956317748
24.4,606.8425450093904
24.41,606.5377842221866
24.42,606.6456524871774
24.43,607.083931980981
24.44,605.9377787373871
24.45,606.0021817088767
24.46,606.2039501911605
24.47,606.2612935579372
24.48,605.7734513489211
24.49,605.4531685374155
24.5,605.3071246398289
24.51,605.4405836478371
24.52,604.8642346016911
24.53,605.07443789974
24.54,604.4131677402713
24.55,604.3674416404095
24.56,604.1807444844515
24.57,603.6979454521107
24.58,603.946213467977
24.59,603.6615371015591
24.6,604.102720940792
24.61,603.2639981764352
24.62,603.8341380518351
24.63,603.1499284475354
24.64,603.4180691566814
24.65,603.346869786034
24.66,602.6259515389819
24.67,602.2835449023676
24.68,602.6518646161177
24.69,602.4032844549167
24.7,602.2468982567381
24.71,601.8488192023153
24.72,601.2630844599784
24.73,601.8103470007977
24.74,601.4475657433873
24.75,601.1470204954746
24.76,600.9510567377507
24.77,600.7769492613851
24.78,600.3445188658701
24.79,600.8057089756868
24.8,600.2471516724909
24.81,600.3055227866657
24.82,600.2035261199907
24.83,599.6904802180284
24.84,599.7011907733439
24.85,599.2839417464536
24.86,599.1793603873133
24.87,599.286618884063
24.88,599.3031443679921
24.89,598.4860920961924
24.9,599.1573767093444
24.91,598.6352001048214
24.92,598.2644761586665
24.93,598.1259135361009
24.94,597.3025972941579
24.95,598.1742913456712
24.96,597.8235695672327
24.97,597.5586549063505
24.98,597.4592123355212
24.99,597.0706222361858
25.0,597.1479901139654
25.01,596.2889119982023
25.02,596.4893416249802
25.03,597.0502495030626
25.04,596.480509219662
25.05,596.1157130996061
25.06,596.2896923394725
25.07,595.87467924055
25.08,595.7159059074208
25.09,595.2890928129092
25.1,595.2759161975089
25.11,594.8838248750951
25.12,595.2058523569549
25.13,594.3186102736721
25.14,594.5038790983708
25.15,594.7763310680847
25.16,594.5557924941442
25.17,594.3131615527601
25.18,593.8567824080963
25.19,593.5813295799286
25.2,593.7548020869306
25.21,593.9181122725884
25.22,593.597916499422
25.23,593.2611698588343
25.24,593.0084519391252
25.25,592.5153679719778
25.26,592.8850004059572
25.27,592.5716193502402
25.28,592.5380004121868
25.29,592.6502396126823
25.3,591.7998823853077
25.31,592.0656883111624
25.32,591.5476663478414
25.33,591.5449102777557
25.34,591.7739023165693
25.35,591.4660478011642
25.36,590.9754255376489
25.37,590.9964700887814
25.38,590.7517803029486
25.39,590.4034135392258
25.4,590.3699284644554
25.41,590.5376779306242
25.42,590.5192885965705
25.43,589.7578852328088
25.44,589.6037374783359
25.45,589.7946831904442
25.46,589.3809240627604
25.47,589.1888767280012
25.48,589.1037653948464
25.49,588.7768282356597
25.5,589.1886711011911
25.51,588.644010695355
25.52,588.6036655648187
25.53,588.4209839168539
25.54,588.4128653189124
25.55,587.4039959116332
25.56,587.9116571002311
25.57,587.5026597903895
25.58,587.7979449688106
25.59,587.1736365226662
25.6,586.784936397786
25.61,586.9521167423434
25.62,586.2636643721045
25.63,586.8337968253978
25.64,586.2274436144132
25.65,586.5524856455171
25.66,586.0165279502469
25.67,586.1020304558824
25.68,585.4449106481773
25.69,585.9174074216535
25.7,585.709069450249
25.71,584.863069458351
25.72,585.1984381307318
25.73,585.0604773753763
25.74,584.8445470084025
25.75,584.4817128331839
25.76,584.0018449404
25.77,584.8517219745992
25.78,584.201200362605
25.79,583.9725433013679
25.8,583.9283915594934
25.81,583.5560991799395
25.82,583.1705968068048
25.83,583.2271270548051
25.84,583.3723341330519
25.85,582.9817028852293
25.86,582.9155104926865
25.87,582.3899824198709
25.88,582.3933366047112
25.89,582.4984897541289
25.9,581.8476007899739
25.91,582.038014860172
25.92,581.9012685245541
25.93,581.8827697565796
25.94,581.896217937756
25.95,581.3687290421693
25.96,581.0758996744556
25.97,581.1973652256319
25.98,580.5902012306788
25.99,580.5955504696311
26.0,580.1950555281696
26.01,580.1140770134855
26.02,580.1232313439817
26.03,580.0722996764582
26.04,579.7633393580534
26.05,579.5500642734636
26.06,579.5113044366573
26.07,579.1117380952635
26.08,579.6673465277295
26.09,578.7277235704781
26.1,578.8585440657023
26.11,578.5788168781809
26.12,578.0778823622686
26.13,578.1679031547866
26.14,578.2210271497897
26.15,577.8688667702337
26.16,577.9005500010425
26.17,577.8382744832531
26.18,577.4052296315429
26.19,577.4988617367857
26.2,577.2964671569302
26.21,576.8753554113888
26.22,576.7412353059105
26.23,576.8098729547977
26.24,576.6253885005557
26.25,575.9692218435983
26.26,576.5381659790157
26.27,575.8141477985384
26.28,575.765900723727
26.29,575.7923032694227
26.3,575.139116191341
26.31,575.1579166127245
26.32,575.2369275754708
26.33,574.7149732157761
26.34,574.9759856008494
26.35,575.0432914989739
26.36,574.6751062949726
26.37,574.3962529671406
26.38,574.0857987031002
26.39,575.0358191532131
26.4,573.9582575327024
26.41,573.69892551961
26.42,573.5425276770824
26.43,573.0059021860626
26.44,573.5466183285168
26.45,572.9046286754154
26.46,573.023613301892
26.47,572.9489958556028
26.48,572.7322526276664
26.49,572.9703724893545
26.5,572.5161266247258
26.51,571.8737361718809
26.52,571.7283351777111
26.53,571.6093642532786
26.54,571.1407073184431
26.55,571.2101236969673
26.56,571.0918939177968
26.57,571.5852631026265
26.58,571.0161141268271
26.59,570.4581534749826
26.6,570.5838356318662
26.61,569.8895884676816
26.62,570.4862937497126
26.63,570.121058992427
26.64,569.4384972073826
26.65,569.8806791227182
26.66,569.7934045531855
26.67,569.4219372096255
26.68,569.2365605708877
26.69,568.9795495879973
26.7,569.1294918896967
26.71,568.9731160016182
26.72,568.5787839900137
26.73,568.1563845117706
26.74,568.6541350131423
26.75,568.5082447202515
26.76,567.7656585605993
26.77,567.466637751624
26.78,567.7079390893905
26.79,567.691035269703
26.8,567.469026688939
26.81,567.6246289340244
26.82,567.0393384998828
26.83,566.7411809503487
26.84,566.5219279991977
26.85,566.4665371455916
26.86,566.4962073070072
26.87,566.0494619215818
26.88,565.7491244376682
26.89,565.5929363771411
26.9,565.8856127321126
26.91,565.4011516286233
26.92,564.7302851939096
26.93,565.2894597345735
26.94,564.8143804327871
26.95,564.6221481272488
26.96,564.9151039115052
26.97,564.2513590359048
26.98,564.3248080784913
26.99,564.035032916279
27.0,564.427561636801
27.01,563.7077393153065
27.02,563.2809791954843
27.03,563.3472462040861
27.04,563.1560682072966
27.05,563.100371375353
27.06,563.2867511386968
27.07,563.16805802902
27.08,562.5557457525551
27.09,562.4956850315873
27.1,562.1628987139794
27.11,562.4552954613403
27.12,561.5247974458998
27.13,561.749431558261
27.14,561.6568553722728
27.15,561.4956679032829
27.16,561.3363711443176
27.17,560.8920141933436
27.18,560.9436912364397
27.19,560.6289987196146
27.2,560.8104169487787
27.21,560.8300918959171
27.22,560.7140653916788
27.23,559.8045356598009
27.24,559.932798761088
27.25,560.1841156404946
27.26,559.505389101435
27.27,559.4494963358972
27.28,559.4570806775331
27.29,559.2424101122807
27.3,558.9914472990635
27.31,558.6266670467841
27.32,558.8054005314428
27.33,558.4390301246488
27.34,558.5804311251296
27.35,558.4509457363473
27.36,557.7049249004979
27.37,557.9224026016027
27.38,558.0043042587248
27.39,557.4538630118569
27.4,557.2622305977452
27.41,557.2913206149307
27.42,557.3864370364712
27.43,556.7539802752003
27.44,556.7566951793513
27.45,557.0015745432128
27.46,556.5205572353963
27.47,555.8366056899405
27.48,555.9686864264276
27.49,555.8098883752549
27.5,555.9881491838677
27.51,555.2709848378885
27.52,554.9501043341319
27.53,555.2271094669559
27.54,555.2332705336564
27.55,554.4453786430312
27.56,554.9950808803144
27.57,554.121495806994
27.58,554.3924371164021
27.59,554.4613464002758
27.6,553.8231342290716
27.61,554.2114831688668
27.62,553.2166143086112
27.63,553.581697109949
27.64,553.0551258580845
27.65,553.2040911942029
27.66,553.1977897330463
27.67,552.9266276028378
27.68,552.8685599157275
27.69,552.5143580951625
27.7,552.6063728703319
27.71,552.7135931577253
27.72,552.1666005708043
27.73,551.8566198599258
27.74,551.9152638888947
27.75,551.4633834344044
27.76,551.5990686232954
27.77,551.3816851344523
27.78,551.1289327792246
27.79,551.5152047280897
27.8,550.2593138000146
27.81,550.5666620997807
27.82,550.5013047198331
27.83,550.5800748997644
27.84,550.2636639226922
27.85,549.7944004197092
27.86,550.1476473189443
27.87,549.7391848638687
27.88,549.4904796432513
27.89,549.0471345645533
27.9,549.2746810856338
27.91,549.0549844499279
27.92,548.4283431848191
27.93,548.6014506980624
27.94,548.4221864054203
27.95,548.4187916589447
27.96,547.9731859678071
27.97,547.2763962925521
27.98,547.7145915881216
27.99,547.4786541780236
28.0,547.0357114090331
28.01,547.316488775122
28.02,547.1413237594056
28.03,547.1047986972297
28.04,546.6440290630757
28.05,546.7229256239225
28.06,546.9308121904993
28.07,545.8626553047418
28.08,546.0861546422334
28.09,546.0859557039829
28.1,545.5814049607122
28.11,545.5836231669224
28.12,545.2719258916283
28.13,545.2326526950053
28.14,545.0562217871875
28.15,544.7431263234024
28.16,544.9520464885032
28.17,544.6518617756342
28.18,544.3645736198608
28.19,544.2986588936627
28.2,543.5068696149293
28.21,543.9184079797265
28.22,543.6763271436213
28.23,543.6988008401073
28.24,542.8808845074774
28.25,543.1367611068026
28.26,543.212006527023
28.27,542.6398545327186
28.28,543.0847452753047
28.29,542.4190132123457
28.3,542.4011809126514
28.31,542.4090011773924
28.32,542.2839162350214
28.33,541.9642529291468
28.34,542.0478831429467
28.35,542.0341034159054
28.36,541.5571382831704
28.37,541.0554564448222
28.38,541.3605918622089
28.39,541.7645816536943
28.4,540.0727008299799
28.41,540.5454563620364
28.42,540.5493414619452
28.43,539.8353533446467
28.44,540.353903788871
28.45,540.1804034044046
28.46,539.7480932902457
28.47,539.7355155369916
28.48,539.5233202958815
28.49,539.9020515091931
28.5,539.1970241390006
28.51,539.2488824511693
28.52,538.6268258007475
28.53,538.7989473441502
28.54,539.1425315099073
28.55,538.3384014186547
28.56,537.839301509715
28.57,538.0968905066251
28.58,537.7637507523259
28.59,537.7897981499453
28.6,537.5223350169313
28.61,537.8168660271613
28.62,537.3197279751148
28.63,537.384412561507
28.64,536.8196887950243
28.65,536.8548337607998
28.66,536.1957565105776
28.67,536.3487117382675
28.68,535.6972738926714
28.69,535.7426346174042
28.7,535.7691586584003
28.71,535.7870819333237
28.72,535.6184826225123
28.73,535.3880679785516
28.74,535.0705342538726
28.75,534.8262320227153
28.76,534.744732388359
28.77,534.3142536331732
28.78,534.4895912269099
28.79,534.3509841160877
28.8,534.1195158184673
28.81,533.5799945372971
28.82,533.8455057143997
28.83,533.7271960949374
28.84,533.1364000513744
28.85,533.3451066093493
28.86,532.864548085537
28.87,532.7244467098596
28.88,532.6917108483827
28.89,532.5203860109004
28.9,532.4874608030927
28.91,532.0801307235959
28.92,532.3483172061186
28.93,532.1866650511263
28.94,531.7263609641622
28.95,531.6284710682343
28.96,531.7265264442366
28.97,531.5178951024027
28.98,531.6914891088012
28.99,530.7992550677234
29.0,531.1915487466999
29.01,530.821421730375
29.02,530.1558559360383
29.03,530.7424560754556
29.04,530.6668057480288
29.05,530.100402528915
29.06,529.7816630898184
29.07,529.4438168399348
29.08,529.2333603542148
29.09,529.6697824135903
29.1,529.6989116475739
29.11,528.9987981226443
29.12,529.0777490438822
29.13,528.6819201223664
29.14,528.3248045152546
29.15,528.5651731888604
29.16,528.332190271753
29.17,528.1535141589173
29.18,527.6125689203668
29.19,527.490869371295
29.2,527.9868878017146
29.21,527.267424632839
29.22,527.7064197061607
29.23,527.4244283207707
29.24,526.5114770588463
29.25,527.1801497206463
29.26,526.9512494971749
29.27,526.4636927824187
29.28,526.0621162689636
29.29,526.0829597052983
29.3,526.1654709944357
29.31,525.6972357661894
29.32,526.219019190185
29.33,525.3449022661133
29.34,525.3961869859099
29.35,525.292991250918
29.36,524.6939517693933
29.37,524.7791918298705
29.38,524.1928494056561
29.39,524.293485149976
29.4,524.6118579539009
29.41,524.2377473719663
29.42,524.2984285754019
29.43,523.3599956066007
29.44,523.969227313382
29.45,523.9280983585585
29.46,523.4445326236165
29.47,523.0792156923429
29.48,522.8087802734367
29.49,522.4950586682097
29.5,522.4126980007629
29.51,522.3186459827729
29.52,522.0232564895329
29.53,521.9127454753922
29.54,521.7288011859803
29.55,522.0160674305472
29.56,521.6627690713044
29.57,521.5432480092442
29.58,521.4858075358811
29.59,521.4998885588411
29.6,520.9734070099922
29.61,520.6094124246607
29.62,520.6630581638199
29.63,520.6815745147649
29.64,520.8737937236689
29.65,520.2392328216198
29.66,519.9187559634048
29.67,520.3124884563016
29.68,519.7649488624343
29.69,519.4845132178594
29.7,518.9022350270749
29.71,519.2233745585376
29.72,519.4917030079116
29.73,518.9433358387464
29.74,518.2873222456038
29.75,518.5266510347382
29.76,518.4689036062833
29.77,517.9865840921816
29.78,518.2723400179746
29.79,518.0725228078873
29.8,517.9263355577335
29.81,517.5951475003434
29.82,517.4968397868683
29.83,517.6318673589308
29.84,517.1566076273382
29.85,516.7880254650852
29.86,516.9110419360132
29.87,516.3303519693872
29.88,516.0349267196087
29.89,515.96345242888
29.9,516.3579600226077
29.91,516.0208452700967
29.92,515.9372952921283
29.93,515.1448946742255
29.94,515.1460949686485
29.95,515.4073015505868
29.96,515.162587017663
29.97,515.0602075119633
29.98,515.3255813179537
29.99,514.2207473432549
30.0,514.602951984452
30.01,514.5666505230134
30.02,514.0602743379712
30.03,513.689601626378
30.04,513.7201242111698
30.05,513.5109613361191
30.06,513.1184847345896
30.07,513.0161605739028
30.08,512.9264267447369
30.09,512.953163306598
30.1,512.3326384332975
30.11,512.91639727368
30.12,512.3193209719461
30.13,511.92316584137626
30.14,512.912669488404
30.15,512.2265731332259
30.16,512.2299874184454
30.17,511.5237277086605
30.18,511.0321227372863
30.19,511.33490674050336
30.2,511.3860722331058
30.21,511.2283339621848
30.22,510.53547303727703
30.23,510.7123965964565
30.24,510.28438934813516
30.25,509.9047147239292
30.26,509.9649913617525
30.27,509.71045556191
30.28,509.50293828534905
30.29,509.61892848898617
30.3,509.54975326871516
30.31,509.2139977390109
30.32,509.74815205981474
30.33,509.0931805180011
30.34,508.9077564528212
30.35,509.02417514615047
30.36,508.80049354374086
30.37,508.37048835976736
30.38,508.19313633832314
30.39,507.6916957291423
30.4,508.17115986230397
30.41,507.2664641717515
30.42,507.7907808410286
30.43,507.01432082245515
30.44,507.04390777888995
30.45,507.04864669130586
30.46,506.7915774889523
30.47,506.722309169474
30.48,506.78186199908225
30.49,506.22628525539267
30.5,505.6782303979951
30.51,505.9279157414019
30.52,505.6161113892964
30.53,506.04745879297116
30.54,505.42522391652835
30.55,505.6407577429875
30.56,505.0946432757352
30.57,505.048606145227
30.58,505.1647488142952
30.59,504.5544266008936
30.6,504.4811477809484
30.61,504.24554002518937
30.62,503.7621416091333
30.63,503.7882567816701
30.64,503.9627596562925
30.65,503.9474282127558
30.66,503.605193509886
30.67,503.6246936419364
30.68,502.97079493299515
30.69,502.6141505210261
30.7,502.86311343025926
30.71,502.8197853178083
30.72,502.58679276887517
30.73,502.3546784487966
30.74,501.9660329055987
30.75,502.3202265070219
30.76,501.75493574561847
30.77,501.41221781395984
30.78,501.6790658722769
30.79,501.32271857093207
30.8,501.3017954768556
30.81,500.94583079475103
30.82,500.8132077258198
30.83,500.614169336689
30.84,500.33106232146616
30.85,500.76935878641194
30.86,500.1905431031885
30.87,500.28959860856406
30.88,499.8143496764974
30.89,499.64633338565193
30.9,499.27395050977566
30.91,499.2781713972228
30.92,499.5436972006166
30.93,499.42071225199226
30.94,498.9398457218954
30.95,498.936653203443
30.96,498.57087360253746
30.97,498.3295112125423
30.98,498.10883736883983
30.99,497.8542805674416
31.0,497.4979154603051
31.01,497.7949827562907
31.02,497.69922262572993
31.03,497.21925047886106
31.04,497.34887879686335
31.05,497.3137213861583
31.06,497.148399006888
31.07,497.0778852786378
31.08,496.9190739839366
31.09,496.20030481463897
31.1,496.7885498724479
31.11,495.7376864551898
31.12,496.1259790560513
31.13,496.0336279477541
31.14,495.293628290176
31.15,495.3973443884219
31.16,495.76613927095303
31.17,494.7838769186032
31.18,494.9372083389124
31.19,494.9328548117359
31.2,494.4481306547017
31.21,494.5159107286298
31.22,493.7422782843857
31.23,494.0824305310311
31.24,493.96432363296765
31.25,493.8478384023427
31.26,493.76664275296116
31.27,493.69527316520737
31.28,493.4312990371858
31.29,492.9028850227264
31.3,492.5178893612722
31.31,492.83278711713655
31.32,492.29273707662486
31.33,492.64136018367697
31.34,492.1818609612816
31.35,491.8950947564535
31.36,491.80813949745243
31.37,491.85247333438207
31.38,491.698128161903
31.39,491.8804078806806
31.4,491.7574684293359
31.41,491.0053458761988
31.42,490.86717880998833
31.43,490.7502954061379
31.44,490.62326388833435
31.45,490.61533890746387
31.46,490.26951524636297
31.47,490.34132875620304
31.48,490.0548668708146
31.49,490.4395633322438
31.5,489.6993271876708
31.51,488.9126291361718
31.52,489.2836618372167
31.53,489.4212991194667
31.54,489.5802237323271
31.55,489.1394374446354
31.56,488.9815427179686
31.57,488.5179607944839
31.58,488.0270131013259
31.59,488.37424597929527
31.6,487.319450241739
31.61,487.8126813955402
31.62,487.8365727081888
31.63,487.70729111918195
31.64,487.47305395093633
31.65,487.3635194958936
31.66,486.72315896571183
31.67,486.91998329261423
31.68,486.5186463019599
31.69,486.3308747552544
31.7,486.65875844387233
31.71,485.73966388790075
31.72,486.2284970016623
31.73,486.236620734551
31.74,485.78477071936675
31.75,485.30067976224433
31.76,485.1748357116262
31.77,484.94058705133466
31.78,484.9017979219611
31.79,484.93881903056
31.8,484.5353601595417
31.81,484.62918519303014
31.82,484.0031241400517
31.83,484.1505390911959
31.84,483.97746169224195
31.85,483.95025478035416
31.86,483.6263111191038
31.87,483.30698497268435
31.88,483.47854279890805
31.89,483.2792066342839
31.9,483.034976224825
31.91,483.09787600193073
31.92,482.75573797703356
31.93,482.6826371096703
31.94,482.22075364263094
31.95,482.4065577155581
31.96,481.8143426916568
31.97,481.6937536409827
31.98,481.81284000591614
31.99,481.44828424308986
32.0,481.45025579373925
32.01,481.09553701539124
32.02,481.04795309908764
32.03,481.0225102002555
32.04,481.0510529298265
32.05,481.08448414228315
32.06,480.69791898123674
32.07,480.56799146949487
32.08,480.3089062406911
32.09,480.0083390138514
32.1,479.6409196119061
32.11,479.5098548619926
32.12,479.4142653568316
32.13,479.6157688635818
32.14,479.0683724418051
32.15,478.5518771201223
32.16,478.8710866772482
32.17,478.59472972969326
32.18,478.4411075843062
32.19,478.10115042304994
32.2,477.9491973548728
32.21,477.566936843968
32.22,477.9079464706627
32.23,477.26183094049696
32.24,477.26655332159385
32.25,477.2586193130159
32.26,476.8409952413363
32.27,477.38582261786337
32.28,477.5505453168052
32.29,476.7909356204332
32.3,476.7560215039568
32.31,476.5151138991701
32.32,476.18642565551124
32.33,476.3816284213075
32.34,475.939798823683
32.35,475.8499026353624
32.36,475.63925868476514
32.37,475.5867895085132
32.38,475.16753494103494
32.39,475.2554968693336
32.4,475.0052178759587
32.41,474.9120672661945
32.42,474.6793531537974
32.43,473.98250904165013
32.44,474.3904264184638
32.45,474.5515545526794
32.46,474.1034836072649
32.47,473.95271687626825
32.48,473.6979649791605
32.49,473.1788233354371
32.5,473.53495208440967
